Nr.,Type,bolt_num,BL,sBL,dia_1,dia_2,gear1_x,gear1_y,gear1_z,gear2_x,gear2_y,gear2_z,bolt1_x,bolt1_y,bolt1_z,bolt2_x,bolt2_y,bolt2_z,bolt3_x,bolt3_y,bolt3_z,bolt4_x,bolt4_y,bolt4_z,bolt5_x,bolt5_y,bolt5_z,euler_x,euler_y,euler_z
TypeA1_0137,1,4,7.05,1.635,3.689,5.653,1.8445,1.0,12.612,2.027,0.333,15.639,0.382,-2.953,10.962,3.829,-2.953,11.653,2.614,-2.953,18.412,-1.238,-2.953,17.862,0.0,0.0,0.0,0.6427,-3.8123,-3.653
TypeA1_0138,1,3,7.317,0.769,4.292,5.136,2.146,1.0,12.0621,1.768,0.333,14.83,-0.281,-2.953,11.437,4.363,-2.953,10.893,1.158,-2.953,17.752,0.0,0.0,0.0,0.0,0.0,0.0,-7.9616,-4.1789,1.9073
TypeA1_0139,1,3,7.282,1.053,4.273,5.521,2.1364,1.0,12.2211,1.961,0.333,15.182,-0.249,-2.953,11.486,4.239,-2.953,10.875,2.136,-2.953,18.198,0.0,0.0,0.0,0.0,0.0,0.0,7.264,2.2937,0.0643
TypeA1_0140,1,4,6.454,1.977,3.946,6.336,1.9729,1.0,12.2016,2.368,0.333,15.569,-0.27,-2.953,11.56,4.201,-2.953,11.51,4.348,-2.953,17.106,-1.597,-2.953,17.754,0.0,0.0,0.0,-8.5011,4.2127,0.915
TypeA1_0141,1,5,6.983,1.581,4.241,6.478,2.1206,1.0,12.213,2.439,0.333,15.652,-0.088,-2.953,11.084,4.367,-2.953,11.161,4.594,-2.953,17.149,1.517,-2.953,19.246,-2.279,-2.953,15.643,10.462,-3.01,-2.9143
TypeA1_0142,1,4,7.96,1.338,3.616,5.985,1.8078,1.0,13.3373,2.192,0.333,16.53,0.261,-2.953,11.819,3.559,-2.953,12.059,4.303,-2.953,17.149,-1.91,-2.953,14.879,0.0,0.0,0.0,-0.7002,-1.1684,2.7728
TypeA1_0143,1,3,6.986,1.062,4.294,5.05,2.147,1.0,12.1563,1.725,0.333,14.881,-0.012,-2.953,10.882,4.107,-2.953,10.593,-1.511,-2.953,14.489,0.0,0.0,0.0,0.0,0.0,0.0,-11.5076,1.5743,-3.7142
TypeA1_0144,1,3,7.209,1.404,4.093,5.499,2.0465,1.0,12.6382,1.949,0.333,15.588,0.247,-2.953,11.041,4.332,-2.953,11.884,2.749,-2.953,18.31,0.0,0.0,0.0,0.0,0.0,0.0,-8.5855,4.1413,3.1392
TypeA1_0145,1,3,7.045,0.964,3.934,5.467,1.9672,1.0,11.8118,1.934,0.333,14.746,0.149,-2.953,10.36,3.771,-2.953,10.342,-1.846,-2.953,14.044,0.0,0.0,0.0,0.0,0.0,0.0,9.4309,4.013,-3.2578
TypeA1_0146,1,4,7.958,1.521,4.265,6.461,2.1324,1.0,13.3695,2.43,0.333,16.8,-0.314,-2.953,12.895,3.865,-2.953,11.578,4.732,-2.953,17.956,-0.987,-2.953,19.54,0.0,0.0,0.0,0.1305,1.3999,-4.7008
TypeA1_0147,1,5,6.902,1.293,4.427,6.04,2.2136,1.0,12.018,2.22,0.333,15.238,0.26,-2.953,10.343,3.989,-2.953,10.155,4.582,-2.953,16.414,1.6,-2.953,18.613,-1.917,-2.953,15.816,10.4421,1.4541,3.1741
TypeA1_0148,1,3,6.59,0.852,3.985,5.82,1.9925,1.0,11.2494,2.11,0.333,14.359,-0.239,-2.953,10.506,3.898,-2.953,9.87,-0.679,-2.953,17.041,0.0,0.0,0.0,0.0,0.0,0.0,-8.7989,-0.3802,2.0186
TypeA1_0149,1,3,7.247,0.687,4.454,5.414,2.2269,1.0,11.8796,1.907,0.333,14.787,0.222,-2.953,10.245,4.56,-2.953,10.762,1.451,-2.953,17.854,0.0,0.0,0.0,0.0,0.0,0.0,-9.3906,-4.4134,1.3099
TypeA1_0150,1,3,7.892,1.762,3.919,5.632,1.9595,1.0,13.3763,2.016,0.333,16.392,0.389,-2.953,11.669,4.175,-2.953,12.691,2.23,-2.953,19.382,0.0,0.0,0.0,0.0,0.0,0.0,-5.5681,4.1222,1.9999
TypeA1_0151,1,3,7.492,1.83,3.527,5.557,1.7637,1.0,12.9917,1.979,0.333,15.97,-0.07,-2.953,11.921,3.776,-2.953,12.312,1.07,-2.953,19.107,0.0,0.0,0.0,0.0,0.0,0.0,-6.102,2.5203,-0.8464
TypeA1_0152,1,3,7.662,1.879,4.123,5.246,2.0614,1.0,13.6997,1.823,0.333,16.523,0.179,-2.953,12.176,4.439,-2.953,13.243,4.222,-2.953,16.889,0.0,0.0,0.0,0.0,0.0,0.0,-11.744,4.5374,-0.2692
TypeA1_0153,1,5,6.856,1.166,3.999,5.658,1.9993,1.0,11.9655,2.029,0.333,14.995,0.134,-2.953,10.521,4.04,-2.953,10.781,4.349,-2.953,15.495,0.806,-2.953,18.16,-1.797,-2.953,16.086,-4.0526,-2.2495,-3.8126
TypeA1_0154,1,4,6.928,1.791,4.017,5.185,2.0086,1.0,12.3279,1.793,0.333,15.121,-0.286,-2.953,11.74,3.759,-2.953,10.732,2.543,-2.953,17.755,-1.197,-2.953,16.833,0.0,0.0,0.0,-7.3857,-0.8507,-4.7644
TypeA1_0155,1,5,7.969,1.16,4.371,6.0,2.1853,1.0,13.1942,2.2,0.333,16.394,-0.283,-2.953,12.573,4.649,-2.953,12.556,4.336,-2.953,18.0,-0.99,-2.953,18.77,-1.698,-2.953,15.059,-3.8819,0.5142,4.6931
TypeA1_0156,1,4,6.815,0.722,4.253,5.386,2.1264,1.0,11.3112,1.893,0.333,14.204,-0.233,-2.953,10.528,4.514,-2.953,10.617,1.867,-2.953,17.209,-1.719,-2.953,14.419,0.0,0.0,0.0,14.2242,-4.5503,-4.4616
TypeA1_0157,1,4,7.531,0.84,3.703,5.49,1.8513,1.0,12.5396,1.945,0.333,15.485,0.099,-2.953,11.191,3.98,-2.953,11.94,4.128,-2.953,15.901,-1.687,-2.953,16.949,0.0,0.0,0.0,3.5968,-0.7472,-4.8657
TypeA1_0158,1,3,6.473,0.821,3.898,6.147,1.9491,1.0,10.9845,2.273,0.333,14.258,-0.298,-2.953,10.454,4.037,-2.953,9.998,2.66,-2.953,17.341,0.0,0.0,0.0,0.0,0.0,0.0,1.4008,-4.0631,0.7369
TypeA1_0159,1,5,7.225,1.36,3.609,5.761,1.8046,1.0,12.6964,2.08,0.333,15.777,-0.197,-2.953,11.871,3.243,-2.953,11.079,4.239,-2.953,15.98,1.26,-2.953,19.007,-1.952,-2.953,17.104,-11.7367,0.5813,1.7655
TypeA1_0160,1,4,7.52,0.612,4.065,5.106,2.0327,1.0,11.8026,1.753,0.333,14.556,0.278,-2.953,10.176,3.68,-2.953,10.068,1.82,-2.953,17.409,-1.631,-2.953,15.09,0.0,0.0,0.0,-14.5107,1.4665,2.975
TypeA1_0161,1,4,7.841,1.877,3.882,5.471,1.9411,1.0,13.4361,1.935,0.333,16.372,-0.311,-2.953,12.963,3.442,-2.953,11.692,4.226,-2.953,16.621,-0.781,-2.953,18.798,0.0,0.0,0.0,6.1397,0.5728,-4.4672
TypeA1_0162,1,4,7.664,1.847,4.225,5.637,2.1127,1.0,13.2706,2.019,0.333,16.289,-0.225,-2.953,12.465,4.375,-2.953,12.273,0.657,-2.953,19.4,-1.173,-2.953,18.271,0.0,0.0,0.0,13.4631,1.7868,-0.3796
TypeA1_0163,1,5,7.77,1.824,4.312,5.539,2.156,1.0,13.3683,1.969,0.333,16.338,0.056,-2.953,11.983,4.01,-2.953,11.667,3.759,-2.953,18.343,-0.162,-2.953,19.074,-1.571,-2.953,17.446,-11.5074,2.6355,-3.3464
TypeA1_0164,1,3,7.584,1.154,4.062,5.641,2.0308,1.0,12.8362,2.021,0.333,15.857,-0.233,-2.953,12.067,3.932,-2.953,11.386,-0.75,-2.953,18.345,0.0,0.0,0.0,0.0,0.0,0.0,14.3742,-0.8039,-1.792
TypeA1_0165,1,3,6.961,0.741,3.538,5.444,1.769,1.0,11.7347,1.922,0.333,14.657,0.07,-2.953,10.452,3.767,-2.953,11.0,3.317,-2.953,16.653,0.0,0.0,0.0,0.0,0.0,0.0,-2.5584,3.2767,-3.685
TypeA1_0166,1,4,6.286,0.646,4.258,5.212,2.1291,1.0,10.874,1.806,0.333,13.68,0.015,-2.953,9.561,4.172,-2.953,9.452,1.461,-2.953,16.643,-1.458,-2.953,14.694,0.0,0.0,0.0,-10.8718,3.0543,1.0133
TypeA1_0167,1,4,7.559,1.839,3.707,6.214,1.8533,1.0,13.4991,2.307,0.333,16.806,0.39,-2.953,11.839,3.972,-2.953,12.859,2.384,-2.953,20.008,-1.936,-2.953,18.562,0.0,0.0,0.0,-4.8212,1.7337,-4.7329
TypeA1_0168,1,4,7.499,0.868,4.184,6.349,2.0921,1.0,12.4388,2.374,0.333,15.813,0.307,-2.953,10.758,4.088,-2.953,11.014,3.964,-2.953,18.127,-2.239,-2.953,15.662,0.0,0.0,0.0,-13.2952,2.2011,2.0936
TypeA1_0169,1,4,7.337,0.942,3.967,6.371,1.9837,1.0,12.3758,2.386,0.333,15.761,-0.053,-2.953,11.217,3.777,-2.953,10.867,0.45,-2.953,19.23,-2.151,-2.953,16.967,0.0,0.0,0.0,8.6822,-4.0424,-3.6392
TypeA1_0170,1,4,6.962,1.935,4.148,6.373,2.0741,1.0,12.7494,2.387,0.333,16.136,-0.316,-2.953,12.289,3.936,-2.953,11.181,3.025,-2.953,19.22,-0.965,-2.953,18.887,0.0,0.0,0.0,6.8021,0.9585,-1.4812
TypeA1_0171,1,5,7.747,1.424,3.584,5.283,1.7921,1.0,12.8564,1.842,0.333,15.698,0.108,-2.953,11.517,3.286,-2.953,11.307,3.929,-2.953,16.32,1.252,-2.953,18.688,-1.849,-2.953,14.73,11.8383,3.6737,1.4592
TypeA1_0172,1,4,7.196,1.987,4.446,5.151,2.2229,1.0,13.3593,1.775,0.333,16.135,0.036,-2.953,11.985,4.39,-2.953,11.954,3.827,-2.953,17.819,-1.48,-2.953,16.571,0.0,0.0,0.0,-1.5647,-3.9481,4.4101
TypeA1_0173,1,5,7.618,1.064,3.703,6.056,1.8514,1.0,12.7911,2.228,0.333,16.019,0.397,-2.953,11.125,3.926,-2.953,12.026,3.947,-2.953,17.779,-0.463,-2.953,19.05,-1.973,-2.953,14.492,2.0408,3.5424,4.2248
TypeA1_0174,1,4,7.885,1.695,4.342,5.147,2.1712,1.0,13.7783,1.774,0.333,16.552,-0.037,-2.953,12.541,4.127,-2.953,12.172,4.096,-2.953,17.638,-1.516,-2.953,17.073,0.0,0.0,0.0,7.1046,-4.989,-3.9931
TypeA1_0175,1,4,7.183,0.648,3.728,5.835,1.8641,1.0,11.5177,2.118,0.333,14.635,0.338,-2.953,9.9,3.493,-2.953,10.004,3.454,-2.953,16.878,-2.071,-2.953,15.59,0.0,0.0,0.0,-7.843,3.6781,-3.3519
TypeA1_0176,1,4,7.778,1.712,3.555,5.695,1.7776,1.0,13.4447,2.048,0.333,16.492,0.284,-2.953,11.915,3.734,-2.953,12.583,3.613,-2.953,18.322,-1.704,-2.953,18.252,0.0,0.0,0.0,7.2961,-4.6265,1.6863
TypeA1_0177,1,5,6.298,0.995,4.363,5.061,2.1814,1.0,10.9381,1.731,0.333,13.669,0.2,-2.953,9.346,4.653,-2.953,10.346,3.108,-2.953,15.987,0.208,-2.953,16.31,-1.349,-2.953,14.617,-3.9895,1.2117,-3.4375
TypeA1_0178,1,4,7.223,0.871,4.031,6.414,2.0157,1.0,12.191,2.407,0.333,15.598,-0.21,-2.953,11.361,3.632,-2.953,10.45,3.817,-2.953,18.038,-2.306,-2.953,15.033,0.0,0.0,0.0,-14.9484,2.523,2.8619
TypeA1_0179,1,5,7.449,1.008,3.85,5.552,1.9248,1.0,12.1408,1.976,0.333,15.117,-0.017,-2.953,10.937,3.984,-2.953,11.151,4.074,-2.953,16.182,-0.963,-2.953,17.456,-1.962,-2.953,14.562,4.4673,-3.0664,-2.4038
TypeA1_0180,1,5,6.504,1.755,4.149,5.021,2.0744,1.0,12.0558,1.71,0.333,14.766,0.35,-2.953,10.338,4.39,-2.953,11.306,4.103,-2.953,15.256,1.295,-2.953,17.637,-1.588,-2.953,14.98,-0.2167,0.1811,3.4496
TypeA1_0181,1,4,6.301,1.637,3.582,6.228,1.7908,1.0,11.7713,2.314,0.333,15.085,-0.182,-2.953,10.915,3.27,-2.953,10.21,1.333,-2.953,18.543,-2.129,-2.953,13.557,0.0,0.0,0.0,-6.6337,3.6222,1.5293
TypeA1_0182,1,4,6.811,0.912,4.428,5.247,2.2142,1.0,11.4665,1.824,0.333,14.29,0.069,-2.953,10.043,4.644,-2.953,10.617,2.229,-2.953,17.161,-1.39,-2.953,13.272,0.0,0.0,0.0,-6.3076,3.9074,-3.1665
TypeA1_0183,1,3,6.897,0.721,4.454,6.341,2.2271,1.0,11.6425,2.37,0.333,15.013,-0.28,-2.953,11.006,4.416,-2.953,10.263,4.658,-2.953,16.437,0.0,0.0,0.0,0.0,0.0,0.0,13.6944,-1.8663,4.3854
TypeA1_0184,1,4,6.976,1.533,3.693,6.164,1.8467,1.0,12.3371,2.282,0.333,15.619,-0.119,-2.953,11.334,3.511,-2.953,10.888,4.365,-2.953,16.534,-2.084,-2.953,14.19,0.0,0.0,0.0,-4.7761,-0.6843,-3.0163
TypeA1_0185,1,4,6.286,1.893,4.199,6.065,2.0994,1.0,12.3538,2.233,0.333,15.586,0.33,-2.953,10.646,4.451,-2.953,11.634,0.47,-2.953,18.876,-1.89,-2.953,16.742,0.0,0.0,0.0,10.1969,2.1692,-1.1127
TypeA1_0186,1,4,7.21,1.834,4.345,5.863,2.1726,1.0,12.6906,2.132,0.333,15.822,0.397,-2.953,10.885,4.639,-2.953,12.114,0.76,-2.953,19.056,-1.075,-2.953,18.023,0.0,0.0,0.0,-0.2917,-3.9935,3.4694
TypeA1_0187,1,4,7.94,1.458,4.018,5.464,2.0089,1.0,13.499,1.932,0.333,16.431,0.152,-2.953,12.028,4.275,-2.953,12.811,3.244,-2.953,18.759,-1.883,-2.953,16.45,0.0,0.0,0.0,1.0169,1.8727,4.8194
TypeA1_0188,1,4,7.764,1.33,3.597,5.813,1.7987,1.0,13.2526,2.106,0.333,16.359,0.369,-2.953,11.635,3.587,-2.953,12.043,4.22,-2.953,16.9,-2.034,-2.953,15.145,0.0,0.0,0.0,-11.4497,0.0803,3.5705
TypeA1_0189,1,4,7.956,1.342,3.652,6.125,1.8258,1.0,13.1932,2.263,0.333,16.456,-0.174,-2.953,12.311,3.491,-2.953,11.777,4.447,-2.953,16.547,-1.802,-2.953,18.383,0.0,0.0,0.0,2.2459,-2.0299,3.2741
TypeA1_0190,1,5,6.687,1.898,3.822,5.385,1.9109,1.0,12.3809,1.893,0.333,15.274,0.261,-2.953,10.821,3.954,-2.953,11.389,2.925,-2.953,17.729,1.087,-2.953,18.326,-1.882,-2.953,14.674,-8.962,-4.3143,0.668
TypeA1_0191,1,5,6.643,1.777,3.877,5.566,1.9383,1.0,12.5711,1.983,0.333,15.554,-0.292,-2.953,12.015,3.47,-2.953,10.857,4.279,-2.953,15.666,-0.567,-2.953,18.195,-1.632,-2.953,14.069,12.8284,-1.7314,-0.7167
TypeA1_0192,1,4,7.564,1.559,4.022,5.664,2.0109,1.0,12.8311,2.032,0.333,15.863,-0.184,-2.953,11.936,4.183,-2.953,11.88,4.272,-2.953,16.766,-1.94,-2.953,15.354,0.0,0.0,0.0,3.9698,-0.9564,4.1407
TypeA1_0193,1,3,6.55,1.931,4.071,5.574,2.0354,1.0,12.3061,1.987,0.333,15.293,0.415,-2.953,10.542,4.39,-2.953,11.864,-1.463,-2.953,16.913,0.0,0.0,0.0,0.0,0.0,0.0,1.7939,-3.9996,-4.4253
TypeA1_0194,1,3,7.828,1.221,3.53,5.304,1.7648,1.0,12.7332,1.852,0.333,15.585,-0.229,-2.953,11.998,3.153,-2.953,11.125,-0.987,-2.953,17.879,0.0,0.0,0.0,0.0,0.0,0.0,11.8779,-0.8774,0.2804
TypeA1_0195,1,5,6.705,1.818,3.935,6.402,1.9673,1.0,12.6987,2.401,0.333,16.1,0.273,-2.953,11.103,3.481,-2.953,10.931,4.56,-2.953,17.181,-1.222,-2.953,18.741,-2.282,-2.953,15.216,-12.0199,-4.6034,3.7718
TypeA1_0196,1,5,7.337,1.29,4.455,5.336,2.2276,1.0,12.5908,1.868,0.333,15.459,0.456,-2.953,10.705,4.756,-2.953,12.042,4.377,-2.953,16.141,0.84,-2.953,18.429,-1.499,-2.953,16.236,5.1881,0.9118,-0.3102
TypeA1_0197,1,3,6.31,0.701,4.438,5.903,2.219,1.0,10.9861,2.151,0.333,14.138,-0.312,-2.953,10.489,4.631,-2.953,10.074,-1.886,-2.953,13.927,0.0,0.0,0.0,0.0,0.0,0.0,13.3218,-4.77,2.983
TypeA1_0198,1,3,6.315,1.505,3.603,6.084,1.8016,1.0,11.7179,2.242,0.333,14.96,-0.107,-2.953,10.704,3.576,-2.953,10.484,2.089,-2.953,18.183,0.0,0.0,0.0,0.0,0.0,0.0,-11.5386,1.4074,-3.407
TypeA1_0199,1,5,7.418,1.629,4.262,5.591,2.1311,1.0,12.9467,1.996,0.333,15.942,-0.13,-2.953,11.902,3.818,-2.953,11.113,4.099,-2.953,17.457,0.296,-2.953,18.924,-1.764,-2.953,15.327,-11.8875,0.0308,-0.0232
TypeA1_0200,1,4,7.604,1.635,4.24,5.849,2.1202,1.0,13.0505,2.124,0.333,16.175,-0.221,-2.953,12.232,4.187,-2.953,11.68,4.499,-2.953,16.999,-1.844,-2.953,17.057,0.0,0.0,0.0,13.6527,-4.7745,3.2025
TypeA2_0001,2,4,7.881,1.431,3.788,5.482,1.8942,1.0,12.9894,1.941,0.5,15.931,2.62,0.18,11.525,2.62,3.388,11.301,2.62,0.488,18.972,2.62,-1.852,16.899,0.0,0.0,0.0,14.8032,-3.0438,4.3553
TypeA2_0002,2,4,7.402,1.748,3.915,6.309,1.9574,1.0,12.9483,2.355,0.5,16.303,2.62,0.421,11.214,2.62,4.029,11.909,2.62,4.377,17.712,2.62,-2.302,15.682,0.0,0.0,0.0,-14.8273,-0.1606,-3.8531
TypeA2_0003,2,3,7.783,1.866,3.97,5.676,1.9852,1.0,13.6897,2.038,0.5,16.728,2.62,-0.243,12.959,2.62,3.685,12.074,2.62,0.232,19.78,0.0,0.0,0.0,0.0,0.0,0.0,-4.7263,4.352,2.7167
TypeA2_0004,2,4,6.595,1.513,4.111,5.221,2.0553,1.0,11.7664,1.811,0.5,14.577,2.62,0.323,10.083,2.62,4.185,10.627,2.62,3.261,16.769,2.62,-1.498,13.462,0.0,0.0,0.0,1.5982,0.7652,-0.5257
TypeA2_0005,2,4,7.825,0.749,3.707,6.038,1.8533,1.0,12.717,2.219,0.5,15.936,2.62,-0.122,11.719,2.62,3.902,11.88,2.62,3.734,17.994,2.62,-2.014,17.354,0.0,0.0,0.0,-3.6718,-0.5609,-4.7973
TypeA2_0006,2,4,6.269,1.312,3.949,5.892,1.9746,1.0,11.7256,2.146,0.5,14.872,2.62,-0.102,10.659,2.62,4.243,11.173,2.62,2.079,18.051,2.62,-1.305,17.058,0.0,0.0,0.0,-7.3786,-4.6622,2.825
TypeA2_0007,2,4,6.837,1.651,3.723,5.66,1.8615,1.0,12.5587,2.03,0.5,15.589,2.62,-0.09,11.498,2.62,3.599,11.175,2.62,4.145,16.409,2.62,-1.412,17.604,0.0,0.0,0.0,6.5264,0.0083,-1.1619
TypeA2_0008,2,4,7.227,1.919,3.61,6.261,1.8049,1.0,12.8029,2.33,0.5,16.133,2.62,-0.086,11.748,2.62,3.599,11.592,2.62,3.597,18.471,2.62,-2.3,17.257,0.0,0.0,0.0,12.52,-4.3876,4.0403
TypeA2_0009,2,5,7.673,1.752,4.091,5.139,2.0457,1.0,13.1096,1.769,0.5,15.879,2.62,-0.298,12.567,2.62,4.005,11.713,2.62,3.906,17.106,2.62,-0.672,18.093,2.62,-1.603,16.559,2.2002,4.2788,1.8374
TypeA2_0010,2,4,7.735,1.035,4.323,5.874,2.1613,1.0,12.4985,2.137,0.5,15.636,2.62,0.164,10.959,2.62,4.613,11.911,2.62,2.558,18.708,2.62,-1.506,17.263,0.0,0.0,0.0,-12.5373,-1.1274,4.3353
TypeA2_0011,2,5,6.61,1.872,3.761,5.279,1.8807,1.0,12.6104,1.839,0.5,15.45,2.62,0.037,11.338,2.62,3.375,10.941,2.62,2.674,17.991,2.62,-1.153,17.451,2.62,-1.719,16.527,-14.4139,1.8848,2.1147
TypeA2_0012,2,4,7.817,1.406,4.091,6.263,2.0456,1.0,13.2344,2.331,0.5,16.566,2.62,0.263,11.62,2.62,4.276,12.333,2.62,0.959,20.045,2.62,-1.553,18.653,0.0,0.0,0.0,14.3065,0.4015,3.9891
TypeA2_0013,2,5,7.45,1.353,4.103,6.492,2.0517,1.0,12.6376,2.446,0.5,16.083,2.62,0.285,10.996,2.62,4.366,11.959,2.62,4.857,16.097,2.62,-1.362,18.568,2.62,-2.325,16.537,-11.5351,4.9435,2.1469
TypeA2_0014,2,4,6.26,0.947,3.509,5.796,1.7546,1.0,11.2109,2.098,0.5,14.309,2.62,0.24,9.735,2.62,3.542,10.082,2.62,2.593,17.125,2.62,-2.111,13.206,0.0,0.0,0.0,-4.8231,-3.4954,0.3721
TypeA2_0015,2,4,6.862,1.719,4.355,5.697,2.1774,1.0,12.6833,2.049,0.5,15.732,2.62,0.217,11.072,2.62,4.672,12.221,2.62,0.912,18.907,2.62,-1.831,15.783,0.0,0.0,0.0,14.9149,-3.8558,-1.9178
TypeA2_0016,2,4,6.289,1.799,4.396,6.121,2.1982,1.0,12.0346,2.26,0.5,15.295,2.62,-0.124,10.96,2.62,4.698,11.49,2.62,4.814,15.465,2.62,-1.5,17.111,0.0,0.0,0.0,-8.0603,2.7602,1.5259
TypeA2_0017,2,4,6.838,1.338,4.084,5.047,2.0421,1.0,11.9846,1.723,0.5,14.708,2.62,-0.276,11.353,2.62,4.153,10.839,2.62,2.307,17.387,2.62,-1.639,14.812,0.0,0.0,0.0,9.6927,0.684,2.5564
TypeA2_0018,2,4,7.334,1.233,3.548,6.405,1.7742,1.0,12.4264,2.402,0.5,15.829,2.62,0.302,10.881,2.62,3.162,10.805,2.62,0.204,19.307,2.62,-2.504,15.061,0.0,0.0,0.0,14.0066,2.1225,2.198
TypeA2_0019,2,4,6.205,1.804,4.183,6.431,2.0915,1.0,11.7025,2.416,0.5,15.118,2.62,0.346,9.981,2.62,3.948,10.102,2.62,4.48,16.736,2.62,-1.547,17.292,0.0,0.0,0.0,11.7278,-1.7426,-3.4683
TypeA2_0020,2,3,7.615,1.655,3.538,5.299,1.769,1.0,12.99,1.849,0.5,15.839,2.62,0.397,11.362,2.62,3.646,11.986,2.62,-1.66,14.376,0.0,0.0,0.0,0.0,0.0,0.0,-13.2165,-0.0364,1.6201
TypeA2_0021,2,4,7.826,1.024,4.171,5.078,2.0856,1.0,12.9909,1.739,0.5,15.73,2.62,-0.262,12.306,2.62,4.31,11.976,2.62,3.988,16.78,2.62,-0.687,17.855,0.0,0.0,0.0,8.9173,-3.2684,3.6401
TypeA2_0022,2,3,7.368,1.61,3.805,5.558,1.9024,1.0,12.8529,1.979,0.5,15.832,2.62,0.013,11.608,2.62,4.12,12.407,2.62,-0.737,18.376,0.0,0.0,0.0,0.0,0.0,0.0,0.104,-3.0238,2.27
TypeA2_0023,2,4,6.481,1.543,4.079,6.246,2.0396,1.0,11.7853,2.323,0.5,15.109,2.62,-0.142,10.786,2.62,4.375,11.235,2.62,2.295,18.428,2.62,-1.611,17.11,0.0,0.0,0.0,-8.9951,0.849,-4.6102
TypeA2_0024,2,4,6.715,0.703,3.934,6.136,1.9668,1.0,11.3575,2.268,0.5,14.626,2.62,-0.063,10.22,2.62,3.744,9.856,2.62,3.331,17.284,2.62,-2.028,15.869,0.0,0.0,0.0,-9.9944,4.3398,2.312
TypeA2_0025,2,5,7.117,1.016,4.222,6.484,2.1111,1.0,11.7843,2.442,0.5,15.226,2.62,-0.316,11.32,2.62,4.269,10.58,2.62,3.6,18.007,2.62,0.14,18.632,2.62,-1.97,13.74,-14.414,-2.0969,-3.6807
TypeA2_0026,2,5,7.769,0.768,3.947,5.118,1.9733,1.0,12.5805,1.759,0.5,15.339,2.62,-0.27,11.937,2.62,3.528,10.84,2.62,3.93,16.299,2.62,-0.537,17.705,2.62,-1.501,16.509,14.9642,3.3035,-0.7702
TypeA2_0027,2,5,7.298,1.247,4.482,5.263,2.2409,1.0,12.4735,1.831,0.5,15.305,2.62,-0.186,11.538,2.62,4.018,10.574,2.62,3.477,17.496,2.62,0.197,18.025,2.62,-1.529,15.662,10.6288,1.5298,-0.5335
TypeA2_0028,2,5,7.666,1.321,4.246,6.246,2.1228,1.0,13.017,2.323,0.5,16.34,2.62,-0.093,11.898,2.62,4.156,11.593,2.62,4.575,17.587,2.62,1.44,19.821,2.62,-2.083,15.61,-5.0397,2.8083,-1.0121
TypeA2_0029,2,4,6.608,1.184,3.785,5.258,1.8927,1.0,11.9756,1.829,0.5,14.804,2.62,0.315,10.368,2.62,3.823,10.814,2.62,4.014,15.434,2.62,-0.954,16.982,0.0,0.0,0.0,6.2031,-1.7119,4.4469
TypeA2_0030,2,5,7.623,1.262,4.098,5.082,2.0489,1.0,12.8009,1.741,0.5,15.542,2.62,-0.32,12.366,2.62,3.997,11.384,2.62,3.9,16.72,2.62,-0.597,17.78,2.62,-1.641,15.798,6.9135,-4.9422,-3.6209
TypeA2_0031,2,4,7.893,1.579,3.714,5.673,1.857,1.0,13.1365,2.036,0.5,16.173,2.62,0.019,11.897,2.62,4.037,12.73,2.62,3.527,18.201,2.62,-1.924,17.325,0.0,0.0,0.0,7.4104,4.0366,-0.1822
TypeA2_0032,2,5,7.362,0.835,3.575,5.492,1.7873,1.0,11.868,1.946,0.5,14.814,2.62,-0.327,11.494,2.62,3.854,11.285,2.62,3.841,16.04,2.62,-0.02,17.752,2.62,-2.092,14.406,-6.7278,3.2772,-2.9317
TypeA2_0033,2,3,7.355,1.45,3.52,5.385,1.76,1.0,12.9692,1.892,0.5,15.862,2.62,0.057,11.706,2.62,3.742,12.216,2.62,-2.086,15.667,0.0,0.0,0.0,0.0,0.0,0.0,12.2739,-1.5362,2.73
TypeA2_0034,2,4,6.218,1.283,4.295,5.653,2.1477,1.0,11.1993,2.027,0.5,14.226,2.62,0.096,9.758,2.62,3.928,9.433,2.62,4.533,14.329,2.62,-1.783,14.819,0.0,0.0,0.0,5.6642,-4.7004,1.4903
TypeA2_0035,2,4,6.561,0.634,4.383,5.088,2.1915,1.0,11.0811,1.744,0.5,13.825,2.62,0.255,9.42,2.62,4.254,9.58,2.62,2.216,16.61,2.62,-0.707,15.833,0.0,0.0,0.0,-0.1211,1.426,0.005
TypeA2_0036,2,5,7.34,1.324,3.937,5.322,1.9685,1.0,12.2811,1.861,0.5,15.142,2.62,-0.174,11.369,2.62,3.699,10.723,2.62,2.696,17.748,2.62,-0.857,17.383,2.62,-1.831,14.785,10.5339,2.8973,4.3459
TypeA2_0037,2,4,7.856,1.685,4.387,5.185,2.1937,1.0,13.6726,1.793,0.5,16.465,2.62,0.298,11.962,2.62,4.577,12.755,2.62,4.32,16.859,2.62,-1.429,17.331,0.0,0.0,0.0,2.7523,-3.8976,1.3842
TypeA2_0038,2,4,7.185,1.043,4.153,5.861,2.0765,1.0,11.931,2.131,0.5,15.062,2.62,0.504,10.07,2.62,4.133,10.624,2.62,1.775,18.314,2.62,-0.972,17.464,0.0,0.0,0.0,-3.837,-0.3455,3.3823
